sample_id,image_id,part_group_id,image_path,part_family,part_category,description,label,source
external_sample_shock_absorber_886414_mismatch,external_image_shock_absorber_886414,external_group_shock_absorber_886414,data/external/open_license/images/shock_absorber/commons_shock_absorber_886414.jpg,suspension,shock_absorber,Automotive headlight assembly.,MISMATCH,wikimedia_commons_open_license
external_sample_shock_absorber_886414_partial_match,external_image_shock_absorber_886414,external_group_shock_absorber_886414,data/external/open_license/images/shock_absorber/commons_shock_absorber_886414.jpg,suspension,shock_absorber,Automotive suspension coil spring.,PARTIAL_MATCH,wikimedia_commons_open_license
external_sample_starter_1048980_match,external_image_starter_1048980,external_group_starter_1048980,data/external/open_license/images/starter/commons_starter_1048980.jpg,electrical,starter,Automotive starter motor.,MATCH,wikimedia_commons_open_license
external_sample_starter_1048980_mismatch,external_image_starter_1048980,external_group_starter_1048980,data/external/open_license/images/starter/commons_starter_1048980.jpg,electrical,starter,Automotive brake disc.,MISMATCH,wikimedia_commons_open_license
external_sample_starter_1048980_partial_match,external_image_starter_1048980,external_group_starter_1048980,data/external/open_license/images/starter/commons_starter_1048980.jpg,electrical,starter,Automotive alternator.,PARTIAL_MATCH,wikimedia_commons_open_license
external_sample_starter_13616832_match,external_image_starter_13616832,external_group_starter_13616832,data/external/open_license/images/starter/commons_starter_13616832.jpg,electrical,starter,Automotive starter motor.,MATCH,wikimedia_commons_open_license
external_sample_starter_13616832_mismatch,external_image_starter_13616832,external_group_starter_13616832,data/external/open_license/images/starter/commons_starter_13616832.jpg,electrical,starter,Automotive brake disc.,MISMATCH,wikimedia_commons_open_license
external_sample_starter_13616832_partial_match,external_image_starter_13616832,external_group_starter_13616832,data/external/open_license/images/starter/commons_starter_13616832.jpg,electrical,starter,Automotive alternator.,PARTIAL_MATCH,wikimedia_commons_open_license
external_sample_starter_1650041_match,external_image_starter_1650041,external_group_starter_1650041,data/external/open_license/images/starter/commons_starter_1650041.jpg,electrical,starter,Automotive starter motor.,MATCH,wikimedia_commons_open_license
external_sample_starter_1650041_mismatch,external_image_starter_1650041,external_group_starter_1650041,data/external/open_license/images/starter/commons_starter_1650041.jpg,electrical,starter,Automotive brake disc.,MISMATCH,wikimedia_commons_open_license
external_sample_starter_1650041_partial_match,external_image_starter_1650041,external_group_starter_1650041,data/external/open_license/images/starter/commons_starter_1650041.jpg,electrical,starter,Automotive alternator.,PARTIAL_MATCH,wikimedia_commons_open_license
external_sample_starter_1650046_match,external_image_starter_1650046,external_group_starter_1650046,data/external/open_license/images/starter/commons_starter_1650046.jpg,electrical,starter,Automotive starter motor.,MATCH,wikimedia_commons_open_license
external_sample_starter_1650046_mismatch,external_image_starter_1650046,external_group_starter_1650046,data/external/open_license/images/starter/commons_starter_1650046.jpg,electrical,starter,Automotive brake disc.,MISMATCH,wikimedia_commons_open_license
external_sample_starter_1650046_partial_match,external_image_starter_1650046,external_group_starter_1650046,data/external/open_license/images/starter/commons_starter_1650046.jpg,electrical,starter,Automotive alternator.,PARTIAL_MATCH,wikimedia_commons_open_license
external_sample_starter_37895983_match,external_image_starter_37895983,external_group_starter_37895983,data/external/open_license/images/starter/commons_starter_37895983.jpg,electrical,starter,Automotive starter motor.,MATCH,wikimedia_commons_open_license
external_sample_starter_37895983_mismatch,external_image_starter_37895983,external_group_starter_37895983,data/external/open_license/images/starter/commons_starter_37895983.jpg,electrical,starter,Automotive brake disc.,MISMATCH,wikimedia_commons_open_license
external_sample_starter_37895983_partial_match,external_image_starter_37895983,external_group_starter_37895983,data/external/open_license/images/starter/commons_starter_37895983.jpg,electrical,starter,Automotive alternator.,PARTIAL_MATCH,wikimedia_commons_open_license
external_sample_taillight_18026985_match,external_image_taillight_18026985,external_group_taillight_18026985,data/external/open_license/images/taillight/commons_taillight_18026985.jpg,lighting,taillight,Automotive taillight assembly.,MATCH,wikimedia_commons_open_license
external_sample_taillight_18026985_mismatch,external_image_taillight_18026985,external_group_taillight_18026985,data/external/open_license/images/taillight/commons_taillight_18026985.jpg,lighting,taillight,Automotive engine air filter.,MISMATCH,wikimedia_commons_open_license
external_sample_taillight_18026985_partial_match,external_image_taillight_18026985,external_group_taillight_18026985,data/external/open_license/images/taillight/commons_taillight_18026985.jpg,lighting,taillight,Automotive headlight assembly.,PARTIAL_MATCH,wikimedia_commons_open_license
external_sample_taillight_18027695_match,external_image_taillight_18027695,external_group_taillight_18027695,data/external/open_license/images/taillight/commons_taillight_18027695.jpg,lighting,taillight,Automotive taillight assembly.,MATCH,wikimedia_commons_open_license
external_sample_taillight_18027695_mismatch,external_image_taillight_18027695,external_group_taillight_18027695,data/external/open_license/images/taillight/commons_taillight_18027695.jpg,lighting,taillight,Automotive engine air filter.,MISMATCH,wikimedia_commons_open_license
external_sample_taillight_18027695_partial_match,external_image_taillight_18027695,external_group_taillight_18027695,data/external/open_license/images/taillight/commons_taillight_18027695.jpg,lighting,taillight,Automotive headlight assembly.,PARTIAL_MATCH,wikimedia_commons_open_license
external_sample_taillight_1900673_match,external_image_taillight_1900673,external_group_taillight_1900673,data/external/open_license/images/taillight/commons_taillight_1900673.jpg,lighting,taillight,Automotive taillight assembly.,MATCH,wikimedia_commons_open_license
external_sample_taillight_1900673_mismatch,external_image_taillight_1900673,external_group_taillight_1900673,data/external/open_license/images/taillight/commons_taillight_1900673.jpg,lighting,taillight,Automotive engine air filter.,MISMATCH,wikimedia_commons_open_license
external_sample_taillight_1900673_partial_match,external_image_taillight_1900673,external_group_taillight_1900673,data/external/open_license/images/taillight/commons_taillight_1900673.jpg,lighting,taillight,Automotive headlight assembly.,PARTIAL_MATCH,wikimedia_commons_open_license
external_sample_taillight_4518332_match,external_image_taillight_4518332,external_group_taillight_4518332,data/external/open_license/images/taillight/commons_taillight_4518332.jpg,lighting,taillight,Automotive taillight assembly.,MATCH,wikimedia_commons_open_license
external_sample_taillight_4518332_mismatch,external_image_taillight_4518332,external_group_taillight_4518332,data/external/open_license/images/taillight/commons_taillight_4518332.jpg,lighting,taillight,Automotive engine air filter.,MISMATCH,wikimedia_commons_open_license
external_sample_taillight_4518332_partial_match,external_image_taillight_4518332,external_group_taillight_4518332,data/external/open_license/images/taillight/commons_taillight_4518332.jpg,lighting,taillight,Automotive headlight assembly.,PARTIAL_MATCH,wikimedia_commons_open_license
external_sample_taillight_7099374_match,external_image_taillight_7099374,external_group_taillight_7099374,data/external/open_license/images/taillight/commons_taillight_7099374.jpg,lighting,taillight,Automotive taillight assembly.,MATCH,wikimedia_commons_open_license
external_sample_taillight_7099374_mismatch,external_image_taillight_7099374,external_group_taillight_7099374,data/external/open_license/images/taillight/commons_taillight_7099374.jpg,lighting,taillight,Automotive engine air filter.,MISMATCH,wikimedia_commons_open_license
external_sample_taillight_7099374_partial_match,external_image_taillight_7099374,external_group_taillight_7099374,data/external/open_license/images/taillight/commons_taillight_7099374.jpg,lighting,taillight,Automotive headlight assembly.,PARTIAL_MATCH,wikimedia_commons_open_license
