candidate_id,project_category,image_group_id,split,split_rank_within_category,repository_relative_path,sha256,split_seed,split_score,source_dataset_slug,source_dataset_root,source_split_ignored,test_locked,split_policy
kaggle_3f652d15741e8920,brake_disc,kaggle50:brake_disc:kaggle_3f652d15741e8920,train,29,data/images/dataset_v3/train/brake_disc/brake_disc_train_029_3f652d15741e8920.jpg,3f652d15741e89203d0bcbaaccd04b7ba18b38e4e62b159b0cb12188af3d4a7f,dataset-v3-split-v1,5cff0dcf2079ab400b169ead8906d14c23a3694bba44ba7e2f47c522a22fc177,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_fba3f06327e09c00,brake_disc,kaggle50:brake_disc:kaggle_fba3f06327e09c00,train,30,data/images/dataset_v3/train/brake_disc/brake_disc_train_030_fba3f06327e09c00.jpg,fba3f06327e09c006283ae6637126c07b80947934ef50d6b2eb27d23b914bc8b,dataset-v3-split-v1,5e5b884b5091421a19b9fd66e66152d92466a2e2acb1202c1f16d05d2a917657,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_8fc35ee4f8d15943,brake_disc,kaggle50:brake_disc:kaggle_8fc35ee4f8d15943,train,31,data/images/dataset_v3/train/brake_disc/brake_disc_train_031_8fc35ee4f8d15943.jpg,8fc35ee4f8d15943250732f87ee1f7a6a45c84aa00b7a88f89e79919c26ec35a,dataset-v3-split-v1,6718b45568061853099a54f257db3b91682847cfb71e1ef70ad0b40d766c5d9c,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_17de41c1fc54ab2b,brake_disc,kaggle50:brake_disc:kaggle_17de41c1fc54ab2b,train,32,data/images/dataset_v3/train/brake_disc/brake_disc_train_032_17de41c1fc54ab2b.jpg,17de41c1fc54ab2bc3e3efa6e7a0e347a26f3d923170d41469da5b17bd5051fe,dataset-v3-split-v1,6e3a2ccd4b211c7931758d5d88537fd30e2e8e9b4e2f961069275e13d205a6a8,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_7258a96c8898e2a0,brake_disc,kaggle50:brake_disc:kaggle_7258a96c8898e2a0,train,33,data/images/dataset_v3/train/brake_disc/brake_disc_train_033_7258a96c8898e2a0.jpg,7258a96c8898e2a026801eb3e4e8bf03deb49db3e7ae65b6a6b49208b5b91d31,dataset-v3-split-v1,72a53ab85d9a69becec678f05283c3a8cae9c9101c484f9bc391afaefdcbf0ee,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_6d4f8333f33c9440,brake_disc,kaggle50:brake_disc:kaggle_6d4f8333f33c9440,train,34,data/images/dataset_v3/train/brake_disc/brake_disc_train_034_6d4f8333f33c9440.jpg,6d4f8333f33c94407b3a3fc7292516dab6bb179b0570850ecfb82ec2ac959e14,dataset-v3-split-v1,75ea393b1ef2c2f006ba47f9b478cf59ce753f1a3d146a33c882c202ea9c0d50,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_399d1b06dec0eed6,brake_disc,kaggle50:brake_disc:kaggle_399d1b06dec0eed6,train,35,data/images/dataset_v3/train/brake_disc/brake_disc_train_035_399d1b06dec0eed6.jpg,399d1b06dec0eed65dea19763024251af76131f5e8f69d1ae3de5956ac9a41c6,dataset-v3-split-v1,77109da4cb1992fcbc6ebdf26f2b12452ce075832c4690b06637bf9060a1e17b,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_69be0c13fb4b3519,brake_disc,kaggle50:brake_disc:kaggle_69be0c13fb4b3519,train,36,data/images/dataset_v3/train/brake_disc/brake_disc_train_036_69be0c13fb4b3519.jpg,69be0c13fb4b35192fbca73751a6bd01fde9e0b351acc48870b34c18172499b0,dataset-v3-split-v1,7958eec038455e8aba3c9282a8631dd130a442f08b91416ee6ed6fafe92527b6,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_e16927d80dc74ab9,brake_disc,kaggle50:brake_disc:kaggle_e16927d80dc74ab9,train,37,data/images/dataset_v3/train/brake_disc/brake_disc_train_037_e16927d80dc74ab9.jpg,e16927d80dc74ab94b4a23776cb30040d2274a57ea1703941e7257bf547ef0d5,dataset-v3-split-v1,7b347f0557c0f892e18529da61199d9378b99d2988e0a38f7c058bb95dcda438,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_d0358b3034b0e02b,brake_disc,kaggle50:brake_disc:kaggle_d0358b3034b0e02b,train,38,data/images/dataset_v3/train/brake_disc/brake_disc_train_038_d0358b3034b0e02b.jpg,d0358b3034b0e02b0b5e55d64cf55153922dbb832cf5283ea93386fda831eda5,dataset-v3-split-v1,84fa55d0322073a9e9227cc3a528bee482082143e17097159b686b88e5f95aae,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_4c517e0846670f54,brake_disc,kaggle50:brake_disc:kaggle_4c517e0846670f54,train,39,data/images/dataset_v3/train/brake_disc/brake_disc_train_039_4c517e0846670f54.jpg,4c517e0846670f54861cc123d5d7f0aebf69035ecc5b6427fb11e64d02b6204c,dataset-v3-split-v1,8682a7b75ac501ebd58b289822c4620c00d907b67d17595a56ea225374ab1d91,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_82d446c910a8c0da,brake_disc,kaggle50:brake_disc:kaggle_82d446c910a8c0da,train,40,data/images/dataset_v3/train/brake_disc/brake_disc_train_040_82d446c910a8c0da.jpg,82d446c910a8c0da5563eaf3edef391f9a285eb732d913ab9b7280898ad97c38,dataset-v3-split-v1,868f27b4c5deb8da2af1f24331397107524902fae0429bb934eb96000f8db5f4,gpiosenka/car-parts-40-classes,car parts 50,test,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_18d026c0bd6ee19e,brake_disc,kaggle50:brake_disc:kaggle_18d026c0bd6ee19e,train,41,data/images/dataset_v3/train/brake_disc/brake_disc_train_041_18d026c0bd6ee19e.jpg,18d026c0bd6ee19ec9460e32d5ed92ea21fad8dccf9f1ae48fdeeafb2e45ec19,dataset-v3-split-v1,8787d2d14d9725f59ff3e891f5dcce3a0aa797b4c126cf0e03897d92e243b174,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_72ce2c1e37bcdc64,brake_disc,kaggle50:brake_disc:kaggle_72ce2c1e37bcdc64,train,42,data/images/dataset_v3/train/brake_disc/brake_disc_train_042_72ce2c1e37bcdc64.jpg,72ce2c1e37bcdc641fe6983b2320fc9607fb7f7863149a92d27ff60478c50cd4,dataset-v3-split-v1,9295c053a74e075de58268a9cc5fdb40e902e887d7966b7f1db1e2143cfce778,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_acfb9c246f0beed8,brake_disc,kaggle50:brake_disc:kaggle_acfb9c246f0beed8,train,43,data/images/dataset_v3/train/brake_disc/brake_disc_train_043_acfb9c246f0beed8.jpg,acfb9c246f0beed881d4d7500be6c7e67a119606d10d543a9e63b398ccb346a9,dataset-v3-split-v1,947927bf4d8527c99a61d3f6a939ee9b07cb4e32343ac1383b2db4dae668272e,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_16343fea356bff09,brake_disc,kaggle50:brake_disc:kaggle_16343fea356bff09,train,44,data/images/dataset_v3/train/brake_disc/brake_disc_train_044_16343fea356bff09.jpg,16343fea356bff09b4352baad889cf68bf381d4170d811bdd6377a0ea324f333,dataset-v3-split-v1,9ca190887ba555313a590c6f9c95a44a7aa9743cad550c24a23bd1e7ae074924,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_2f196622a30fccb3,brake_disc,kaggle50:brake_disc:kaggle_2f196622a30fccb3,train,45,data/images/dataset_v3/train/brake_disc/brake_disc_train_045_2f196622a30fccb3.jpg,2f196622a30fccb34e0d7563b55ec154005987dfa647d932a668fae88dbe8b32,dataset-v3-split-v1,9d78698ccd7a6da75af9ccfb0057eb811040a2bbc4865650124180004953f9d8,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_55310f5b5b5c8cb0,brake_disc,kaggle50:brake_disc:kaggle_55310f5b5b5c8cb0,train,46,data/images/dataset_v3/train/brake_disc/brake_disc_train_046_55310f5b5b5c8cb0.jpg,55310f5b5b5c8cb00db13431c19885c65c61e9b8de8835f14a706d2bfdc133ae,dataset-v3-split-v1,aaa1cee6c90662892e155147873a85bb8fbac97c25ba402623813974dd07151d,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_4d3bebc3fac27740,brake_disc,kaggle50:brake_disc:kaggle_4d3bebc3fac27740,train,47,data/images/dataset_v3/train/brake_disc/brake_disc_train_047_4d3bebc3fac27740.jpg,4d3bebc3fac277409d7e12520191ceb8b26630869be9bde96a1ef29eba4002f5,dataset-v3-split-v1,ab7714fabfdbbe59aa1ce868ce04e3cc814538b5682dd59cc5dcb25a452c7151,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_ecf691b9eacbf9b6,brake_disc,kaggle50:brake_disc:kaggle_ecf691b9eacbf9b6,train,48,data/images/dataset_v3/train/brake_disc/brake_disc_train_048_ecf691b9eacbf9b6.jpg,ecf691b9eacbf9b687795d04120d0df36556fc695db574431a7d21d2294dfee8,dataset-v3-split-v1,ad455c5e2c6f8edb68520af683413c43036bb47f2377295e881613392dbd41be,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_f20fe20154ab4b28,brake_disc,kaggle50:brake_disc:kaggle_f20fe20154ab4b28,train,49,data/images/dataset_v3/train/brake_disc/brake_disc_train_049_f20fe20154ab4b28.jpg,f20fe20154ab4b283550e78d403b592b90dc780c0c78f2d8f5c05719405cb186,dataset-v3-split-v1,aee88ae1893fe69c876c96b38f311aad78c87b8b26a8a81fd1fe3780b5956e63,gpiosenka/car-parts-40-classes,car parts 50,test,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_1f0b39af09c2017c,brake_disc,kaggle50:brake_disc:kaggle_1f0b39af09c2017c,train,50,data/images/dataset_v3/train/brake_disc/brake_disc_train_050_1f0b39af09c2017c.jpg,1f0b39af09c2017c54b6315035ffcc15257ef55f127cf1a51c6ddd1f0f013ca1,dataset-v3-split-v1,b1465a33911052ab86ef7a85800041d2ab5f549d1ab16d5efd4d37a3c2c9da3a,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_14d9aebf7a3e682e,brake_disc,kaggle50:brake_disc:kaggle_14d9aebf7a3e682e,train,51,data/images/dataset_v3/train/brake_disc/brake_disc_train_051_14d9aebf7a3e682e.jpg,14d9aebf7a3e682e23d0161fbbb3abd73ca4e5551b0527daa00f4e2e3fe50e33,dataset-v3-split-v1,b19bfa19eecb40dcd0cc2af4777dcb87d7c837612a9f8e16aac4008c9ee6b2cd,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_37ee9ca42cd3e6db,brake_disc,kaggle50:brake_disc:kaggle_37ee9ca42cd3e6db,train,52,data/images/dataset_v3/train/brake_disc/brake_disc_train_052_37ee9ca42cd3e6db.jpg,37ee9ca42cd3e6db71df98373e30063edf85c61ad5b87c5a68598c2605f37f9e,dataset-v3-split-v1,b4a448029840184e242e275090da5637c7e0a7ccabc67154df978d9b8119bc14,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_76975d8bc5c7c642,brake_disc,kaggle50:brake_disc:kaggle_76975d8bc5c7c642,train,53,data/images/dataset_v3/train/brake_disc/brake_disc_train_053_76975d8bc5c7c642.jpg,76975d8bc5c7c6420343b6044273fbe22329262dce133bedfd801c359f69ed45,dataset-v3-split-v1,b5cecd44b3df99be55861d2c31e04b55e2d9dc0b8bc6543d2620fb2016275f3c,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_b2179cf93164c14e,brake_disc,kaggle50:brake_disc:kaggle_b2179cf93164c14e,train,54,data/images/dataset_v3/train/brake_disc/brake_disc_train_054_b2179cf93164c14e.jpg,b2179cf93164c14e60890c85cfc151f9e1e40f7cef8fa305d5878f8337bcc935,dataset-v3-split-v1,b5fc12388d5b664eff4025c69990f0f9fe2983cd775be29b10415d6832bcc008,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_af330066071dcd83,brake_disc,kaggle50:brake_disc:kaggle_af330066071dcd83,train,55,data/images/dataset_v3/train/brake_disc/brake_disc_train_055_af330066071dcd83.jpg,af330066071dcd8365f75ccfb8ddd66aaee4d002ca187e899f2fe75b80b18c5f,dataset-v3-split-v1,b77893db293cda9225d342951242948be616dae5ad084cc479ee15469cd7969a,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_0ba6386ebdc2b856,brake_disc,kaggle50:brake_disc:kaggle_0ba6386ebdc2b856,train,56,data/images/dataset_v3/train/brake_disc/brake_disc_train_056_0ba6386ebdc2b856.jpg,0ba6386ebdc2b856e0927985899c2161c4bd45ca8fb9f634ea8a9f9dbae93bb2,dataset-v3-split-v1,b7c4b3d9559cd6c28eac32372dd6ea2d08fabe6a3dd922f0aa8f982dbdeeabf3,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_2af8380fc0ebcfd8,brake_disc,kaggle50:brake_disc:kaggle_2af8380fc0ebcfd8,train,57,data/images/dataset_v3/train/brake_disc/brake_disc_train_057_2af8380fc0ebcfd8.jpg,2af8380fc0ebcfd8bea8a5cd8148bddf6df1f028d630a3e97a66a6502f205058,dataset-v3-split-v1,be44e89e16f9fc41921f55c8326d54d988453cc5c77720b4f9fb3cf3b478ec5e,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_2c2d37ffea45ddc9,brake_disc,kaggle50:brake_disc:kaggle_2c2d37ffea45ddc9,train,58,data/images/dataset_v3/train/brake_disc/brake_disc_train_058_2c2d37ffea45ddc9.jpg,2c2d37ffea45ddc97aaa38708a5bfb8b9eded42490367fec0cfb7166719dbeae,dataset-v3-split-v1,bf285eb3cf2432ba676aaaccec5c6203a4f303f3b8c29b3f9f3642da75cbabcd,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_963348e10fb39270,brake_disc,kaggle50:brake_disc:kaggle_963348e10fb39270,train,59,data/images/dataset_v3/train/brake_disc/brake_disc_train_059_963348e10fb39270.jpg,963348e10fb392705f03b9410afdcaac8b54644e6b231ff55acb246cf5e94712,dataset-v3-split-v1,c30db936fe856f7cd135cbefd975eee26ed092f86d3f56559ecfc2361d209e51,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_3a00941e7b28797b,brake_disc,kaggle50:brake_disc:kaggle_3a00941e7b28797b,train,60,data/images/dataset_v3/train/brake_disc/brake_disc_train_060_3a00941e7b28797b.jpg,3a00941e7b28797b3be00d4a5e35a8988e227838ade2f5b976692bd97bfd3f18,dataset-v3-split-v1,c3645ac8ebc037067befe2648719af44b578883890bd740076210aaeac1c3c97,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_aca10013f7980e42,brake_pad,kaggle50:brake_pad:kaggle_aca10013f7980e42,train,1,data/images/dataset_v3/train/brake_pad/brake_pad_train_001_aca10013f7980e42.jpg,aca10013f7980e4251282765e7b935a7895848154072e461bcca556d8c9768f2,dataset-v3-split-v1,06686c60b04c6212a6fdf589b19f325d1fd5898fe4677605aca4cdf3e5166820,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_5b20a70b59330302,brake_pad,kaggle50:brake_pad:kaggle_5b20a70b59330302,train,2,data/images/dataset_v3/train/brake_pad/brake_pad_train_002_5b20a70b59330302.jpg,5b20a70b5933030295a4e205616f20fc1873da46486b707f58829476f7b653ac,dataset-v3-split-v1,079db8331573555c48b47ebbc926a78a4889f4a8a46921d2dcc82ea3d1ed3eec,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_9cfc2cd347ae6045,brake_pad,kaggle50:brake_pad:kaggle_9cfc2cd347ae6045,train,3,data/images/dataset_v3/train/brake_pad/brake_pad_train_003_9cfc2cd347ae6045.jpg,9cfc2cd347ae60453f9bc65ec3ca8a04c807f0f9017193084610d82927a160d3,dataset-v3-split-v1,0833e2e6548505973b0b7a9355235f711e5a2e77f2ccb9696e2a802370ea9a74,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_91ddd4c34261041a,brake_pad,kaggle50:brake_pad:kaggle_91ddd4c34261041a,train,4,data/images/dataset_v3/train/brake_pad/brake_pad_train_004_91ddd4c34261041a.jpg,91ddd4c34261041a77ccca2f1134b110e7f90850dcd6239f581635c50f8b81a9,dataset-v3-split-v1,0d50a89b12390a9067f34948e6aad9d1fa9ec54029373fbeb6090fc38e39b5c5,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_9b0558914b0de3a6,brake_pad,kaggle50:brake_pad:kaggle_9b0558914b0de3a6,train,5,data/images/dataset_v3/train/brake_pad/brake_pad_train_005_9b0558914b0de3a6.jpg,9b0558914b0de3a6fb9a550c928b032ca538a4078a08d35e2ad5aa5b5a2bc144,dataset-v3-split-v1,10d2e56d862fa99b53db8bbb839e0643c2e3caf37424f554f3d28d0bde696d31,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_cfcc4bf59251bbd0,brake_pad,kaggle50:brake_pad:kaggle_cfcc4bf59251bbd0,train,6,data/images/dataset_v3/train/brake_pad/brake_pad_train_006_cfcc4bf59251bbd0.jpg,cfcc4bf59251bbd0c1cd3d7c241c11c36d4aa31b243e565d0c5e2061a5e0b681,dataset-v3-split-v1,11bff7012a46d26ad129dcd4bf4860dba71569aff2a8ae8c71ca7d2f5812c6cd,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_81315b9b0444d007,brake_pad,kaggle50:brake_pad:kaggle_81315b9b0444d007,train,7,data/images/dataset_v3/train/brake_pad/brake_pad_train_007_81315b9b0444d007.jpg,81315b9b0444d0077ce77b792ee2c6ea7e52d9ccd69a5df28bfa2ff31d9ee9a8,dataset-v3-split-v1,1b9e2d39b328cf377429c58c4cc29404ceed9c0537f57adc38a32a86a04c60d9,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_0ec568bef9a9dbd2,brake_pad,kaggle50:brake_pad:kaggle_0ec568bef9a9dbd2,train,8,data/images/dataset_v3/train/brake_pad/brake_pad_train_008_0ec568bef9a9dbd2.jpg,0ec568bef9a9dbd2ba5ff0b5a1225c176e929bb22cc9628eb175092725c261f0,dataset-v3-split-v1,20732158f24f92f749541c25777dae5492c7ce9eb45b404c89eb0129520193f9,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_9c8144106be8c164,brake_pad,kaggle50:brake_pad:kaggle_9c8144106be8c164,train,9,data/images/dataset_v3/train/brake_pad/brake_pad_train_009_9c8144106be8c164.jpg,9c8144106be8c16483ad6ef7f23e4852409b19098f3b9d949ab71824f788f602,dataset-v3-split-v1,28f1c424b8c4f921964a8f42e3250038a34d9d3ba348a19ac12f1ed116b6a68e,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_cf2b2a9ecf1a7c8f,brake_pad,kaggle50:brake_pad:kaggle_cf2b2a9ecf1a7c8f,train,10,data/images/dataset_v3/train/brake_pad/brake_pad_train_010_cf2b2a9ecf1a7c8f.jpg,cf2b2a9ecf1a7c8f7acab50a030338c96b8492a93c5c0da9139425636ac1e531,dataset-v3-split-v1,29f4f1d0b4b0d582077c8e239df2fac9c3eac4e6fcc6607b9321950c494f2dd4,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_dbdec27df43c8ec4,brake_pad,kaggle50:brake_pad:kaggle_dbdec27df43c8ec4,train,11,data/images/dataset_v3/train/brake_pad/brake_pad_train_011_dbdec27df43c8ec4.jpg,dbdec27df43c8ec4e43351fa6f595c410b09d4a1b9a76a1ffba848122c3200a1,dataset-v3-split-v1,2d84069ebfb7a73bb5cda4d9034649ecd9a69afc24ea3302bd32c82742d6a706,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_934970409fad7513,brake_pad,kaggle50:brake_pad:kaggle_934970409fad7513,train,12,data/images/dataset_v3/train/brake_pad/brake_pad_train_012_934970409fad7513.jpg,934970409fad751353c6e7bc258c8027a392dd173a17a1fb4bb1960626eeec28,dataset-v3-split-v1,311d16ff47c56c4fe27ce7aa239ab64db6b96fdbbe1c5442eb837f7ad3d7d490,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_566831d983880f86,brake_pad,kaggle50:brake_pad:kaggle_566831d983880f86,train,13,data/images/dataset_v3/train/brake_pad/brake_pad_train_013_566831d983880f86.jpg,566831d983880f8623274f55622271e2c96c17626d7ae1706520e9733f1ef622,dataset-v3-split-v1,320764b626e0f57a24c2307613cd7c975680ce2d1dea7b1e9ac65e2716c0c1ab,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_972383e327918b6f,brake_pad,kaggle50:brake_pad:kaggle_972383e327918b6f,train,14,data/images/dataset_v3/train/brake_pad/brake_pad_train_014_972383e327918b6f.jpg,972383e327918b6fd22c338f64e4493e31f6a6f98c72c9291e1a9a71163e3a9d,dataset-v3-split-v1,3384641076a55aa0fad447c18da2c5e69e325695c796aa79f9e085fe952d08d0,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_612747661c686859,brake_pad,kaggle50:brake_pad:kaggle_612747661c686859,train,15,data/images/dataset_v3/train/brake_pad/brake_pad_train_015_612747661c686859.jpg,612747661c686859915b782add3b15a34d08b4f1df35cf948465c9831ca1ed7d,dataset-v3-split-v1,3775322328a7989bcdebfb314d38d7941322c11a1f3044ce0db9b41f211c2b57,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_a8f100a2cba8cb19,brake_pad,kaggle50:brake_pad:kaggle_a8f100a2cba8cb19,train,16,data/images/dataset_v3/train/brake_pad/brake_pad_train_016_a8f100a2cba8cb19.jpg,a8f100a2cba8cb19d461819cdecf1d34886f37666ec7d9fa200cceae36ea8576,dataset-v3-split-v1,39682404e726425a246a902949f9a77e531483311b89999c4199b8d82fd1606d,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_4e645c3d6f9e582f,brake_pad,kaggle50:brake_pad:kaggle_4e645c3d6f9e582f,train,17,data/images/dataset_v3/train/brake_pad/brake_pad_train_017_4e645c3d6f9e582f.jpg,4e645c3d6f9e582f72950940e4f86549badcbf9939637f417b97ed4013740877,dataset-v3-split-v1,406cf434688022fecea86d7cbc0b9151bfb54793d5899519e49ad8f385e8a76d,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_4121f6dc9a489dbe,brake_pad,kaggle50:brake_pad:kaggle_4121f6dc9a489dbe,train,18,data/images/dataset_v3/train/brake_pad/brake_pad_train_018_4121f6dc9a489dbe.jpg,4121f6dc9a489dbea457a86ba5f79df33f16c9b98417302992e28a960d7074ac,dataset-v3-split-v1,40856e2572de214da858bb4b8d6be900952a1ce6ac1a6bfd6551625d16032116,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_43ac97f4a8cf73db,brake_pad,kaggle50:brake_pad:kaggle_43ac97f4a8cf73db,train,19,data/images/dataset_v3/train/brake_pad/brake_pad_train_019_43ac97f4a8cf73db.jpg,43ac97f4a8cf73dbd410d2df618f32969fd1e42404f670990184c51d8b1288cc,dataset-v3-split-v1,46de3110178242f01b2c153b46346dda499de465666a31d6e46816c7d5117ba4,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_5570178e33573f68,brake_pad,kaggle50:brake_pad:kaggle_5570178e33573f68,train,20,data/images/dataset_v3/train/brake_pad/brake_pad_train_020_5570178e33573f68.jpg,5570178e33573f68dfa2cb8b01cf17f4d7b41c11dbd503f65136f490863daa0e,dataset-v3-split-v1,4c408841de70f20e6f16855b3afe9365e0bbd3afd32b4e4a1b507e60159d3b41,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_c97e750f19748e4b,brake_pad,kaggle50:brake_pad:kaggle_c97e750f19748e4b,train,21,data/images/dataset_v3/train/brake_pad/brake_pad_train_021_c97e750f19748e4b.jpg,c97e750f19748e4b2dfe34af8fced4f0d1daca7d68dacb53bb94331df3e41664,dataset-v3-split-v1,4e17f654bf32dd04fb0ef298843578ae468542be5e58ffad3e3d0874ff4ab58b,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_d9fefa679e7067eb,brake_pad,kaggle50:brake_pad:kaggle_d9fefa679e7067eb,train,22,data/images/dataset_v3/train/brake_pad/brake_pad_train_022_d9fefa679e7067eb.jpg,d9fefa679e7067eb75555491b4fed81396e1ef8f90a9457a7ada6ad9223fee89,dataset-v3-split-v1,4f156c96ddf0253d709417d10617985896977ecd84055ab01a32e0634bcc0a4b,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_2a9a54b130950c42,brake_pad,kaggle50:brake_pad:kaggle_2a9a54b130950c42,train,23,data/images/dataset_v3/train/brake_pad/brake_pad_train_023_2a9a54b130950c42.jpg,2a9a54b130950c42dab39d3f4d389e5f2f8ab2fa7c90035b53415ccfb0f902ed,dataset-v3-split-v1,540b31a0c65160586eaa383ab2f5d7f9a0ab4043f969e598a706f5d2f808deaa,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
