candidate_id,project_category,image_group_id,split,split_rank_within_category,repository_relative_path,sha256,split_seed,split_score,source_dataset_slug,source_dataset_root,source_split_ignored,test_locked,split_policy
kaggle_5b20a70b59330302,brake_pad,kaggle50:brake_pad:kaggle_5b20a70b59330302,train,2,data/images/dataset_v3/train/brake_pad/brake_pad_train_002_5b20a70b59330302.jpg,5b20a70b5933030295a4e205616f20fc1873da46486b707f58829476f7b653ac,dataset-v3-split-v1,079db8331573555c48b47ebbc926a78a4889f4a8a46921d2dcc82ea3d1ed3eec,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_9cfc2cd347ae6045,brake_pad,kaggle50:brake_pad:kaggle_9cfc2cd347ae6045,train,3,data/images/dataset_v3/train/brake_pad/brake_pad_train_003_9cfc2cd347ae6045.jpg,9cfc2cd347ae60453f9bc65ec3ca8a04c807f0f9017193084610d82927a160d3,dataset-v3-split-v1,0833e2e6548505973b0b7a9355235f711e5a2e77f2ccb9696e2a802370ea9a74,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_91ddd4c34261041a,brake_pad,kaggle50:brake_pad:kaggle_91ddd4c34261041a,train,4,data/images/dataset_v3/train/brake_pad/brake_pad_train_004_91ddd4c34261041a.jpg,91ddd4c34261041a77ccca2f1134b110e7f90850dcd6239f581635c50f8b81a9,dataset-v3-split-v1,0d50a89b12390a9067f34948e6aad9d1fa9ec54029373fbeb6090fc38e39b5c5,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_9b0558914b0de3a6,brake_pad,kaggle50:brake_pad:kaggle_9b0558914b0de3a6,train,5,data/images/dataset_v3/train/brake_pad/brake_pad_train_005_9b0558914b0de3a6.jpg,9b0558914b0de3a6fb9a550c928b032ca538a4078a08d35e2ad5aa5b5a2bc144,dataset-v3-split-v1,10d2e56d862fa99b53db8bbb839e0643c2e3caf37424f554f3d28d0bde696d31,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_cfcc4bf59251bbd0,brake_pad,kaggle50:brake_pad:kaggle_cfcc4bf59251bbd0,train,6,data/images/dataset_v3/train/brake_pad/brake_pad_train_006_cfcc4bf59251bbd0.jpg,cfcc4bf59251bbd0c1cd3d7c241c11c36d4aa31b243e565d0c5e2061a5e0b681,dataset-v3-split-v1,11bff7012a46d26ad129dcd4bf4860dba71569aff2a8ae8c71ca7d2f5812c6cd,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_81315b9b0444d007,brake_pad,kaggle50:brake_pad:kaggle_81315b9b0444d007,train,7,data/images/dataset_v3/train/brake_pad/brake_pad_train_007_81315b9b0444d007.jpg,81315b9b0444d0077ce77b792ee2c6ea7e52d9ccd69a5df28bfa2ff31d9ee9a8,dataset-v3-split-v1,1b9e2d39b328cf377429c58c4cc29404ceed9c0537f57adc38a32a86a04c60d9,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_0ec568bef9a9dbd2,brake_pad,kaggle50:brake_pad:kaggle_0ec568bef9a9dbd2,train,8,data/images/dataset_v3/train/brake_pad/brake_pad_train_008_0ec568bef9a9dbd2.jpg,0ec568bef9a9dbd2ba5ff0b5a1225c176e929bb22cc9628eb175092725c261f0,dataset-v3-split-v1,20732158f24f92f749541c25777dae5492c7ce9eb45b404c89eb0129520193f9,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_9c8144106be8c164,brake_pad,kaggle50:brake_pad:kaggle_9c8144106be8c164,train,9,data/images/dataset_v3/train/brake_pad/brake_pad_train_009_9c8144106be8c164.jpg,9c8144106be8c16483ad6ef7f23e4852409b19098f3b9d949ab71824f788f602,dataset-v3-split-v1,28f1c424b8c4f921964a8f42e3250038a34d9d3ba348a19ac12f1ed116b6a68e,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_cf2b2a9ecf1a7c8f,brake_pad,kaggle50:brake_pad:kaggle_cf2b2a9ecf1a7c8f,train,10,data/images/dataset_v3/train/brake_pad/brake_pad_train_010_cf2b2a9ecf1a7c8f.jpg,cf2b2a9ecf1a7c8f7acab50a030338c96b8492a93c5c0da9139425636ac1e531,dataset-v3-split-v1,29f4f1d0b4b0d582077c8e239df2fac9c3eac4e6fcc6607b9321950c494f2dd4,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_dbdec27df43c8ec4,brake_pad,kaggle50:brake_pad:kaggle_dbdec27df43c8ec4,train,11,data/images/dataset_v3/train/brake_pad/brake_pad_train_011_dbdec27df43c8ec4.jpg,dbdec27df43c8ec4e43351fa6f595c410b09d4a1b9a76a1ffba848122c3200a1,dataset-v3-split-v1,2d84069ebfb7a73bb5cda4d9034649ecd9a69afc24ea3302bd32c82742d6a706,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_934970409fad7513,brake_pad,kaggle50:brake_pad:kaggle_934970409fad7513,train,12,data/images/dataset_v3/train/brake_pad/brake_pad_train_012_934970409fad7513.jpg,934970409fad751353c6e7bc258c8027a392dd173a17a1fb4bb1960626eeec28,dataset-v3-split-v1,311d16ff47c56c4fe27ce7aa239ab64db6b96fdbbe1c5442eb837f7ad3d7d490,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_566831d983880f86,brake_pad,kaggle50:brake_pad:kaggle_566831d983880f86,train,13,data/images/dataset_v3/train/brake_pad/brake_pad_train_013_566831d983880f86.jpg,566831d983880f8623274f55622271e2c96c17626d7ae1706520e9733f1ef622,dataset-v3-split-v1,320764b626e0f57a24c2307613cd7c975680ce2d1dea7b1e9ac65e2716c0c1ab,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_972383e327918b6f,brake_pad,kaggle50:brake_pad:kaggle_972383e327918b6f,train,14,data/images/dataset_v3/train/brake_pad/brake_pad_train_014_972383e327918b6f.jpg,972383e327918b6fd22c338f64e4493e31f6a6f98c72c9291e1a9a71163e3a9d,dataset-v3-split-v1,3384641076a55aa0fad447c18da2c5e69e325695c796aa79f9e085fe952d08d0,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_612747661c686859,brake_pad,kaggle50:brake_pad:kaggle_612747661c686859,train,15,data/images/dataset_v3/train/brake_pad/brake_pad_train_015_612747661c686859.jpg,612747661c686859915b782add3b15a34d08b4f1df35cf948465c9831ca1ed7d,dataset-v3-split-v1,3775322328a7989bcdebfb314d38d7941322c11a1f3044ce0db9b41f211c2b57,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_a8f100a2cba8cb19,brake_pad,kaggle50:brake_pad:kaggle_a8f100a2cba8cb19,train,16,data/images/dataset_v3/train/brake_pad/brake_pad_train_016_a8f100a2cba8cb19.jpg,a8f100a2cba8cb19d461819cdecf1d34886f37666ec7d9fa200cceae36ea8576,dataset-v3-split-v1,39682404e726425a246a902949f9a77e531483311b89999c4199b8d82fd1606d,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_4e645c3d6f9e582f,brake_pad,kaggle50:brake_pad:kaggle_4e645c3d6f9e582f,train,17,data/images/dataset_v3/train/brake_pad/brake_pad_train_017_4e645c3d6f9e582f.jpg,4e645c3d6f9e582f72950940e4f86549badcbf9939637f417b97ed4013740877,dataset-v3-split-v1,406cf434688022fecea86d7cbc0b9151bfb54793d5899519e49ad8f385e8a76d,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_4121f6dc9a489dbe,brake_pad,kaggle50:brake_pad:kaggle_4121f6dc9a489dbe,train,18,data/images/dataset_v3/train/brake_pad/brake_pad_train_018_4121f6dc9a489dbe.jpg,4121f6dc9a489dbea457a86ba5f79df33f16c9b98417302992e28a960d7074ac,dataset-v3-split-v1,40856e2572de214da858bb4b8d6be900952a1ce6ac1a6bfd6551625d16032116,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_43ac97f4a8cf73db,brake_pad,kaggle50:brake_pad:kaggle_43ac97f4a8cf73db,train,19,data/images/dataset_v3/train/brake_pad/brake_pad_train_019_43ac97f4a8cf73db.jpg,43ac97f4a8cf73dbd410d2df618f32969fd1e42404f670990184c51d8b1288cc,dataset-v3-split-v1,46de3110178242f01b2c153b46346dda499de465666a31d6e46816c7d5117ba4,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_5570178e33573f68,brake_pad,kaggle50:brake_pad:kaggle_5570178e33573f68,train,20,data/images/dataset_v3/train/brake_pad/brake_pad_train_020_5570178e33573f68.jpg,5570178e33573f68dfa2cb8b01cf17f4d7b41c11dbd503f65136f490863daa0e,dataset-v3-split-v1,4c408841de70f20e6f16855b3afe9365e0bbd3afd32b4e4a1b507e60159d3b41,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_c97e750f19748e4b,brake_pad,kaggle50:brake_pad:kaggle_c97e750f19748e4b,train,21,data/images/dataset_v3/train/brake_pad/brake_pad_train_021_c97e750f19748e4b.jpg,c97e750f19748e4b2dfe34af8fced4f0d1daca7d68dacb53bb94331df3e41664,dataset-v3-split-v1,4e17f654bf32dd04fb0ef298843578ae468542be5e58ffad3e3d0874ff4ab58b,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_d9fefa679e7067eb,brake_pad,kaggle50:brake_pad:kaggle_d9fefa679e7067eb,train,22,data/images/dataset_v3/train/brake_pad/brake_pad_train_022_d9fefa679e7067eb.jpg,d9fefa679e7067eb75555491b4fed81396e1ef8f90a9457a7ada6ad9223fee89,dataset-v3-split-v1,4f156c96ddf0253d709417d10617985896977ecd84055ab01a32e0634bcc0a4b,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_2a9a54b130950c42,brake_pad,kaggle50:brake_pad:kaggle_2a9a54b130950c42,train,23,data/images/dataset_v3/train/brake_pad/brake_pad_train_023_2a9a54b130950c42.jpg,2a9a54b130950c42dab39d3f4d389e5f2f8ab2fa7c90035b53415ccfb0f902ed,dataset-v3-split-v1,540b31a0c65160586eaa383ab2f5d7f9a0ab4043f969e598a706f5d2f808deaa,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_87e494242ae3683f,brake_pad,kaggle50:brake_pad:kaggle_87e494242ae3683f,train,24,data/images/dataset_v3/train/brake_pad/brake_pad_train_024_87e494242ae3683f.jpg,87e494242ae3683f321b97359fb1eae26009348c3a4c4d7cacc721bfce1675b8,dataset-v3-split-v1,569a3f72840f4586a650d0ee7e8f44445b032025f4e77b447e5aa1146bd90cde,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_767b76411a5772b7,brake_pad,kaggle50:brake_pad:kaggle_767b76411a5772b7,train,25,data/images/dataset_v3/train/brake_pad/brake_pad_train_025_767b76411a5772b7.jpg,767b76411a5772b72264b9ab5dc60c7832e6b6c1e1ebf773577e8c1a1e1e1907,dataset-v3-split-v1,5a00f3aaab51189f3a2f830b9ebc8179cbdf1c8ade251b56592b8524e0f9559a,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_b30cda9d2db7a843,brake_pad,kaggle50:brake_pad:kaggle_b30cda9d2db7a843,train,26,data/images/dataset_v3/train/brake_pad/brake_pad_train_026_b30cda9d2db7a843.jpg,b30cda9d2db7a843698419f8e76c1baa11178f07169ab6278069ca59995a4b12,dataset-v3-split-v1,5ddd177958c3c8c8c25c2fd07817ef77d8b2cb360019d2a46a91849d1ede88c0,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_a808d739d7768fb9,brake_pad,kaggle50:brake_pad:kaggle_a808d739d7768fb9,train,27,data/images/dataset_v3/train/brake_pad/brake_pad_train_027_a808d739d7768fb9.jpg,a808d739d7768fb9276c792abf998ee899e5c3ad49bd0abedc9965a15d663d91,dataset-v3-split-v1,5de5801e692c3267df8a38c0dbb4708228d7e55985905229f82cb522f96e00aa,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_bcfd462f2a5e53e6,brake_pad,kaggle50:brake_pad:kaggle_bcfd462f2a5e53e6,train,28,data/images/dataset_v3/train/brake_pad/brake_pad_train_028_bcfd462f2a5e53e6.jpg,bcfd462f2a5e53e6f58aa45c771c285106484547a75ea197d52b13b50de1b4c3,dataset-v3-split-v1,68528f19125f1afe294cca04f83c3c5eadfde729ac4b429117cc8d525be88d76,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_a51c80e61abbfdeb,brake_pad,kaggle50:brake_pad:kaggle_a51c80e61abbfdeb,train,29,data/images/dataset_v3/train/brake_pad/brake_pad_train_029_a51c80e61abbfdeb.jpg,a51c80e61abbfdebc6531b937d60116c4ea4ed24239f27533d44a99cc47dee59,dataset-v3-split-v1,69e4bcba9264d02fe029b6093857d127df90d15061b8a7a7619d584d06d3f09a,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_62912cd948b3e260,brake_pad,kaggle50:brake_pad:kaggle_62912cd948b3e260,train,30,data/images/dataset_v3/train/brake_pad/brake_pad_train_030_62912cd948b3e260.jpg,62912cd948b3e260028978ad0ad9dae3ff22ea9772749bc218e38eaa57d222d6,dataset-v3-split-v1,6e754db97966878c5ac581e0ebc0282d0d3aa205a6297865aed7336585e0c585,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_09e1e7d0e88c616c,brake_pad,kaggle50:brake_pad:kaggle_09e1e7d0e88c616c,train,31,data/images/dataset_v3/train/brake_pad/brake_pad_train_031_09e1e7d0e88c616c.jpg,09e1e7d0e88c616cc469779f2343134943231f4cd7bff91b8c751b3e3bff1d5a,dataset-v3-split-v1,6fe96035fc3de753e74c52066a056ca6882e35cb3be625454cdf1c46c55a0351,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_07329aae6c5b8818,brake_pad,kaggle50:brake_pad:kaggle_07329aae6c5b8818,train,32,data/images/dataset_v3/train/brake_pad/brake_pad_train_032_07329aae6c5b8818.jpg,07329aae6c5b88189d8d86d81c54ca86a55516ddcc66d299d6e03edebe3bd3d6,dataset-v3-split-v1,712b1b72a76111cc0afafe51e09a5896b424295947159bf11f53283bd574a6ac,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_525be61392394baf,brake_pad,kaggle50:brake_pad:kaggle_525be61392394baf,train,33,data/images/dataset_v3/train/brake_pad/brake_pad_train_033_525be61392394baf.jpg,525be61392394baf9e4c7e4a9a8164ac115132526c76cc7dab4f4bcf34b4c117,dataset-v3-split-v1,72b5cd8056da1e04fe51251bb81420cbc5f1c7c9e2518cf5d4baf542fbd1858d,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_4bbf94a2d168e15f,brake_pad,kaggle50:brake_pad:kaggle_4bbf94a2d168e15f,train,34,data/images/dataset_v3/train/brake_pad/brake_pad_train_034_4bbf94a2d168e15f.jpg,4bbf94a2d168e15fab4f068abaa109755b692550c2f818d022fe72c9e6285b64,dataset-v3-split-v1,734f0442fa7ad1602ba8745b55803e6891f501231ef9b1228f6d4fbb1f02777b,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_0ea69f771799f672,brake_pad,kaggle50:brake_pad:kaggle_0ea69f771799f672,train,35,data/images/dataset_v3/train/brake_pad/brake_pad_train_035_0ea69f771799f672.jpg,0ea69f771799f672afdf7e65c39f45bc479e9337c7e2cd79f9b10a086901c6a7,dataset-v3-split-v1,825527a283ac774246b8a4df21de0b4d63463bea04c6f5ab9a919a9ec4abd2a8,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_231ac389c658a15b,brake_pad,kaggle50:brake_pad:kaggle_231ac389c658a15b,train,36,data/images/dataset_v3/train/brake_pad/brake_pad_train_036_231ac389c658a15b.jpg,231ac389c658a15bbe776096e927df374c8af08b709fb61bd9efff7a4e6963e4,dataset-v3-split-v1,83b4363c6e86b611fd24f20793b104b723415c7a4e66a5375b296e33ae9be143,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_58317b192c95d7b1,brake_pad,kaggle50:brake_pad:kaggle_58317b192c95d7b1,train,37,data/images/dataset_v3/train/brake_pad/brake_pad_train_037_58317b192c95d7b1.jpg,58317b192c95d7b1292b9895e6a9dd74f23be9f689d3c0f2e51eadf81256262d,dataset-v3-split-v1,8599e80eabacc857e613b7eabf7985b999d7fe457a5c9eaab4e547495790c901,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_523fee3a9e2b6831,brake_pad,kaggle50:brake_pad:kaggle_523fee3a9e2b6831,train,38,data/images/dataset_v3/train/brake_pad/brake_pad_train_038_523fee3a9e2b6831.jpg,523fee3a9e2b6831daf2ee1804330e7b4840910380848d810cef1366a08495c9,dataset-v3-split-v1,86e1309cdc6db200968a92c6d58f66e13cca92be61c38115257bd14cdd946c3c,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_f8a44e1ef3235d37,brake_pad,kaggle50:brake_pad:kaggle_f8a44e1ef3235d37,train,39,data/images/dataset_v3/train/brake_pad/brake_pad_train_039_f8a44e1ef3235d37.jpg,f8a44e1ef3235d3772c7d6925146e33845a6d6b59cc522c29ce8b0c62bc7fbdc,dataset-v3-split-v1,8a4f8a0a5bb3ad833d86811864bf95593c4ca2e2b6802a453b30d3445fe2d0af,gpiosenka/car-parts-40-classes,car parts 50,test,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_21113e2531459648,brake_pad,kaggle50:brake_pad:kaggle_21113e2531459648,train,40,data/images/dataset_v3/train/brake_pad/brake_pad_train_040_21113e2531459648.jpg,21113e2531459648678ff60d4ed97c7c5c287b6a5dd0bff1e8490b8b78557236,dataset-v3-split-v1,8d7cf913edd41bd3c7a3db43eb6ae7e1a8ce09f0211bdd25648a2e1e4b61e110,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_784496dfe35ca060,brake_pad,kaggle50:brake_pad:kaggle_784496dfe35ca060,train,41,data/images/dataset_v3/train/brake_pad/brake_pad_train_041_784496dfe35ca060.jpg,784496dfe35ca0604ea231187c8b03dc8ad62df05698b4ca9a18ef44b7cde102,dataset-v3-split-v1,8f2c277eb81b39daf821fbc7006ed8d5f4f199c2be0ba2250d69e119dbea8070,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_fb33911baf3bca56,brake_pad,kaggle50:brake_pad:kaggle_fb33911baf3bca56,train,42,data/images/dataset_v3/train/brake_pad/brake_pad_train_042_fb33911baf3bca56.jpg,fb33911baf3bca5624e6254db4e0a4c5859e4f4437c45a37e4e16a520e2054a8,dataset-v3-split-v1,8fffedbe8dc61f71967831b1bcb97b8aac28fca37a6cdd6a98fee60f3e6d88eb,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_a65b16bca8ebd229,brake_pad,kaggle50:brake_pad:kaggle_a65b16bca8ebd229,train,43,data/images/dataset_v3/train/brake_pad/brake_pad_train_043_a65b16bca8ebd229.jpg,a65b16bca8ebd22937541d9129e9759fdfd341662e41a3952d8f2c79b1a05fc5,dataset-v3-split-v1,91865ab0874c5c87b97fce423f652cc36f5a647817104e764278e9c8b15aebcd,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_d1223f1ba5f77c51,brake_pad,kaggle50:brake_pad:kaggle_d1223f1ba5f77c51,train,44,data/images/dataset_v3/train/brake_pad/brake_pad_train_044_d1223f1ba5f77c51.jpg,d1223f1ba5f77c5108948987cc020de359ba995e7e39d8d195bbc5041c7e4266,dataset-v3-split-v1,978ac40598685aeae8a0f05cfe4802d827e885ca47a352abf92714f56bba7620,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_ff9c7f7e7aeb5ca0,brake_pad,kaggle50:brake_pad:kaggle_ff9c7f7e7aeb5ca0,train,45,data/images/dataset_v3/train/brake_pad/brake_pad_train_045_ff9c7f7e7aeb5ca0.jpg,ff9c7f7e7aeb5ca0e3f89f28de58be1ddb73813d53d47d6f93c4074d1428526f,dataset-v3-split-v1,98f17ba63c9f45956407cad431e1fc35e53a6273a97cad6933bff8e0da702d14,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_f0e613cf79aedbec,brake_pad,kaggle50:brake_pad:kaggle_f0e613cf79aedbec,train,46,data/images/dataset_v3/train/brake_pad/brake_pad_train_046_f0e613cf79aedbec.jpg,f0e613cf79aedbec03cb8c9e018376120f13f45feca301cda99cd4929556e834,dataset-v3-split-v1,9bf04865510f9877f1937727625d45a54c2e5e265b07d771a8978738bdf576e3,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_bb2e84210cd88852,brake_pad,kaggle50:brake_pad:kaggle_bb2e84210cd88852,train,47,data/images/dataset_v3/train/brake_pad/brake_pad_train_047_bb2e84210cd88852.jpg,bb2e84210cd88852db0492488f7ba559b7e49aeab5f8fec3c561fc022c909c78,dataset-v3-split-v1,9d7dfef73f278445abb4a0a00caf153bd465b3b30b97038352cb807e3533cb27,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_44350582745f18fb,brake_pad,kaggle50:brake_pad:kaggle_44350582745f18fb,train,48,data/images/dataset_v3/train/brake_pad/brake_pad_train_048_44350582745f18fb.jpg,44350582745f18fbe25392634db6fe6b653bcfd1051fbf6a60148108c5609e95,dataset-v3-split-v1,a08a3254316a3c9b291f534e33bf79528b9a5addbda65cd27c493738caf534f5,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_140ec6d943dc3ba2,brake_pad,kaggle50:brake_pad:kaggle_140ec6d943dc3ba2,train,49,data/images/dataset_v3/train/brake_pad/brake_pad_train_049_140ec6d943dc3ba2.jpg,140ec6d943dc3ba2d73f6b09b5fae8f144018a6911d382e6d4b11984863f18bf,dataset-v3-split-v1,a54782456bd342ff9e0381b5076a8ee767f0807dcf89621b5fa00c46f8817735,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_fb53e0d7187b6384,brake_pad,kaggle50:brake_pad:kaggle_fb53e0d7187b6384,train,50,data/images/dataset_v3/train/brake_pad/brake_pad_train_050_fb53e0d7187b6384.jpg,fb53e0d7187b6384bb58e4f893889b241525cf223efeaef68282451243922be5,dataset-v3-split-v1,ab27779abfd6e5491c2b42b16a411a1c9eb370712b1d5e0adb911ff46ff95f6e,gpiosenka/car-parts-40-classes,car parts 50,validation,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_9725a210fc1331d5,brake_pad,kaggle50:brake_pad:kaggle_9725a210fc1331d5,train,51,data/images/dataset_v3/train/brake_pad/brake_pad_train_051_9725a210fc1331d5.jpg,9725a210fc1331d547e714d18c8ea751bbee42ce77c8f2873e0204998d6cde8c,dataset-v3-split-v1,abaa306794b71dcdb9b8615407a00b0d9e4fd1b19b21552500ea72f4e2d7cdb3,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_7614861d6846c2f9,brake_pad,kaggle50:brake_pad:kaggle_7614861d6846c2f9,train,52,data/images/dataset_v3/train/brake_pad/brake_pad_train_052_7614861d6846c2f9.jpg,7614861d6846c2f98a8fdbeaacd4c02e15285db9b38b1a255dc5ea217ba97dfd,dataset-v3-split-v1,b0ff6340777992372e6c82d958099ff163e99884ab104e808536d6dc0f7842a8,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_1762175ec28c5d57,brake_pad,kaggle50:brake_pad:kaggle_1762175ec28c5d57,train,53,data/images/dataset_v3/train/brake_pad/brake_pad_train_053_1762175ec28c5d57.jpg,1762175ec28c5d578079bb24753f9e12f5f32b91c02b9ae06d95f8d0f59edc6e,dataset-v3-split-v1,b2ef987c72e2228b6eb7a6904a8adf678b9693b59c590e8148aaa005b32a3c3c,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_680a2bc1c1901f2c,brake_pad,kaggle50:brake_pad:kaggle_680a2bc1c1901f2c,train,54,data/images/dataset_v3/train/brake_pad/brake_pad_train_054_680a2bc1c1901f2c.jpg,680a2bc1c1901f2c8fda3879316afc751f5d936ad833f8fd49fd7e511439526e,dataset-v3-split-v1,b6a2b98c57f0e804dfd64025373086f7112dbc192d1d618f328ec722d9892724,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_1cca1e6eaa1b9eed,brake_pad,kaggle50:brake_pad:kaggle_1cca1e6eaa1b9eed,train,55,data/images/dataset_v3/train/brake_pad/brake_pad_train_055_1cca1e6eaa1b9eed.jpg,1cca1e6eaa1b9eed8c9af00211411a9f4934dc649b45ef396d54bbff4b0e600e,dataset-v3-split-v1,b7e917ccf13d9b1dea2117d12f814939527a18ba4d7358cb195ffb65adaa12db,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
kaggle_69f8d8d73cb2bf49,brake_pad,kaggle50:brake_pad:kaggle_69f8d8d73cb2bf49,train,56,data/images/dataset_v3/train/brake_pad/brake_pad_train_056_69f8d8d73cb2bf49.jpg,69f8d8d73cb2bf4917b095a32c791ade75dd6a16f176ea57445c01405f886f5a,dataset-v3-split-v1,bbb8ca3e59c805893e6484313b32c56a3f49f3d5ce5a5ce05403bacc1261f775,gpiosenka/car-parts-40-classes,car parts 50,train,False,deterministic_group_aware_60_10_10_original_source_split_ignored
